Class,Object,Field,Default,Minimum,Maximum,Distribution,Type,Group,Constraint
ZoneInfiltration:DesignFlowRate,RearStorageFlr3_Infiltration,Flow per Exterior Surface Area,0.000302,0.000211,0.000393,uniform,float,G0005,
ZoneInfiltration:DesignFlowRate,RearStorageFlr4_Infiltration,Flow per Exterior Surface Area,0.000302,0.000211,0.000393,uniform,float,G0005,
ZoneInfiltration:DesignFlowRate,RestroomFlr1_Infiltration,Flow per Exterior Surface Area,0.000302,0.000211,0.000393,uniform,float,G0005,
Fan:ConstantVolume,PSZ-HEATCOOL:10_Fan,Fan Efficiency,0.53625,0.375375,0.697125,uniform,float,,
Fan:ConstantVolume,PSZ-HEATCOOL:10_Fan,Pressure Rise,622,435.4,808.6,uniform,float,,
Fan:ConstantVolume,PSZ-HEATCOOL:10_Fan,Motor Efficiency,0.825,0.5775,0.999,uniform,float,,
Fan:ConstantVolume,PSZ-HEATCOOL:11_Fan,Fan Efficiency,0.53625,0.375375,0.697125,uniform,float,,
Fan:ConstantVolume,PSZ-HEATCOOL:11_Fan,Pressure Rise,622,435.4,808.6,uniform,float,,
Fan:ConstantVolume,PSZ-HEATCOOL:11_Fan,Motor Efficiency,0.825,0.5775,0.999,uniform,float,,
Fan:ConstantVolume,PSZ-HEATCOOL:12_Fan,Fan Efficiency,0.53625,0.375375,0.697125,uniform,float,,
Fan:ConstantVolume,PSZ-HEATCOOL:12_Fan,Pressure Rise,622,435.4,808.6,uniform,float,,
Fan:ConstantVolume,PSZ-HEATCOOL:12_Fan,Motor Efficiency,0.825,0.775,0.999,uniform,float,,
Fan:ConstantVolume,PSZ-HEATCOOL:1_Fan,Fan Efficiency,0.53625,0.375375,0.697125,uniform,float,,
Fan:ConstantVolume,PSZ-HEATCOOL:1_Fan,Pressure Rise,622,435.4,808.6,uniform,float,,
Fan:ConstantVolume,PSZ-HEATCOOL:1_Fan,Motor Efficiency,0.825,0.5775,0.999,uniform,float,,
Fan:ConstantVolume,PSZ-HEATCOOL:2_Fan,Fan Efficiency,0.546,0.3822,0.7098,uniform,float,,
Fan:ConstantVolume,PSZ-HEATCOOL:2_Fan,Pressure Rise,622,435.4,808.6,uniform,float,,
Fan:ConstantVolume,PSZ-HEATCOOL:2_Fan,Motor Efficiency,0.84,0.588,0.999,uniform,float,,
Fan:ConstantVolume,PSZ-HEATCOOL:3_Fan,Fan Efficiency,0.53625,0.375375,0.697125,uniform,float,,
Fan:ConstantVolume,PSZ-HEATCOOL:3_Fan,Pressure Rise,622,435.4,808.6,uniform,float,,
Fan:ConstantVolume,PSZ-HEATCOOL:3_Fan,Motor Efficiency,0.825,0.5775,0.999,uniform,float,,
Fan:ConstantVolume,PSZ-HEATCOOL:4_Fan,Fan Efficiency,0.53625,0.375375,0.697125,uniform,float,,
Fan:ConstantVolume,PSZ-HEATCOOL:4_Fan,Pressure Rise,622,435.4,808.6,uniform,float,,
Fan:ConstantVolume,PSZ-HEATCOOL:4_Fan,Motor Efficiency,0.825,0.5775,0.999,uniform,float,,
Fan:ConstantVolume,PSZ-HEATCOOL:5_Fan,Fan Efficiency,0.53625,0.375375,0.697125,uniform,float,,
Fan:ConstantVolume,PSZ-HEATCOOL:5_Fan,Pressure Rise,622,435.4,808.6,uniform,float,,
Fan:ConstantVolume,PSZ-HEATCOOL:5_Fan,Motor Efficiency,0.825,0.5775,0.999,uniform,float,,
Fan:ConstantVolume,PSZ-HEATCOOL:6_Fan,Fan Efficiency,0.53625,0.375375,0.697125,uniform,float,,
Fan:ConstantVolume,PSZ-HEATCOOL:6_Fan,Pressure Rise,622,435.4,808.6,uniform,float,,
Fan:ConstantVolume,PSZ-HEATCOOL:6_Fan,Motor Efficiency,0.825,0.5775,0.999,uniform,float,,
Fan:ConstantVolume,PSZ-HEATCOOL:7_Fan,Fan Efficiency,0.56875,0.398125,0.739375,uniform,float,,
Fan:ConstantVolume,PSZ-HEATCOOL:7_Fan,Pressure Rise,622,435.4,808.6,uniform,float,,
Fan:ConstantVolume,PSZ-HEATCOOL:7_Fan,Motor Efficiency,0.875,0.6125,0.999,uniform,float,,
Fan:ConstantVolume,PSZ-HEATCOOL:8_Fan,Fan Efficiency,0.53625,0.375375,0.697125,uniform,float,,
Fan:ConstantVolume,PSZ-HEATCOOL:8_Fan,Pressure Rise,622,435.4,808.6,uniform,float,,
Fan:ConstantVolume,PSZ-HEATCOOL:8_Fan,Motor Efficiency,0.825,0.5775,0.999,uniform,float,,
Fan:ConstantVolume,PSZ-HEATCOOL:9_Fan,Fan Efficiency,0.53625,0.375375,0.697125,uniform,float,,
Fan:ConstantVolume,PSZ-HEATCOOL:9_Fan,Pressure Rise,622,435.4,808.6,uniform,float,,
Fan:ConstantVolume,PSZ-HEATCOOL:9_Fan,Motor Efficiency,0.825,0.5775,0.999,uniform,float,,
Coil:Heating:Gas,PSZ-HEATCOOL:10_HeatC,Gas Burner Efficiency,0.8,0.56,0.999,uniform,float,,
Coil:Heating:Gas,PSZ-HEATCOOL:11_HeatC,Gas Burner Efficiency,0.8,0.56,0.999,uniform,float,,
Coil:Heating:Gas,PSZ-HEATCOOL:12_HeatC,Gas Burner Efficiency,0.8,0.56,0.999,uniform,float,,
Coil:Heating:Gas,PSZ-HEATCOOL:1_HeatC,Gas Burner Efficiency,0.8,0.56,0.999,uniform,float,,
Coil:Heating:Gas,PSZ-HEATCOOL:2_HeatC,Gas Burner Efficiency,0.8,0.56,0.999,uniform,float,,
