Class,Object,Field,Default,Minimum,Maximum,Distribution,Type,Group,Constraint
ElectricEquipment,Corner_Class_1_Pod_2_ZN_1_FLR_2_PlugMisc_Equip,Watts per Zone Floor Area,10,7,13,uniform,float,G0005,
ElectricEquipment,Corner_Class_1_Pod_3_ZN_1_FLR_1_PlugMisc_Equip,Watts per Zone Floor Area,10,7,13,uniform,float,G0005,
ElectricEquipment,Corner_Class_1_Pod_3_ZN_1_FLR_2_PlugMisc_Equip,Watts per Zone Floor Area,10,7,13,uniform,float,G0005,
ElectricEquipment,Corner_Class_2_Pod_1_ZN_1_FLR_1_PlugMisc_Equip,Watts per Zone Floor Area,10,7,13,uniform,float,G0005,
ElectricEquipment,Corner_Class_2_Pod_1_ZN_1_FLR_2_PlugMisc_Equip,Watts per Zone Floor Area,10,7,13,uniform,float,G0005,
ElectricEquipment,Corner_Class_2_Pod_2_ZN_1_FLR_1_PlugMisc_Equip,Watts per Zone Floor Area,10,7,13,uniform,float,G0005,
ElectricEquipment,Corner_Class_2_Pod_2_ZN_1_FLR_2_PlugMisc_Equip,Watts per Zone Floor Area,10,7,13,uniform,float,G0005,
ElectricEquipment,Corner_Class_2_Pod_3_ZN_1_FLR_1_PlugMisc_Equip,Watts per Zone Floor Area,10,7,13,uniform,float,G0005,
ElectricEquipment,Corner_Class_2_Pod_3_ZN_1_FLR_2_PlugMisc_Equip,Watts per Zone Floor Area,10,7,13,uniform,float,G0005,
ElectricEquipment,Corridor_Pod_1_ZN_1_FLR_1_PlugMisc_Equip,Watts per Zone Floor Area,4,2.8,5.2,uniform,float,,
ElectricEquipment,Corridor_Pod_1_ZN_1_FLR_2_PlugMisc_Equip,Watts per Zone Floor Area,4,2.8,5.2,uniform,float,,
ElectricEquipment,Corridor_Pod_2_ZN_1_FLR_1_PlugMisc_Equip,Watts per Zone Floor Area,4,2.8,5.2,uniform,float,,
ElectricEquipment,Corridor_Pod_2_ZN_1_FLR_2_PlugMisc_Equip,Watts per Zone Floor Area,4,2.8,5.2,uniform,float,,
ElectricEquipment,Corridor_Pod_3_ZN_1_FLR_1_PlugMisc_Equip,Watts per Zone Floor Area,4,2.8,5.2,uniform,float,,
ElectricEquipment,Corridor_Pod_3_ZN_1_FLR_2_PlugMisc_Equip,Watts per Zone Floor Area,4,2.8,5.2,uniform,float,,
ElectricEquipment,Gym_ZN_1_FLR_1_PlugMisc_Equip,Watts per Zone Floor Area,5,3.5,6.5,uniform,float,,
ElectricEquipment,Kitchen_ZN_1_FLR_1_ExhFan_Equip,Design Level,699,489.3,908.7,uniform,float,,
ElectricEquipment,Kitchen_ZN_1_FLR_1_MiscElec_Equip,Design Level,47994,33595.8,62392.2,uniform,float,,
ElectricEquipment,LIBRARY_MEDIA_CENTER_ZN_1_FLR_2_PlugMisc_Equip,Watts per Zone Floor Area,10,7,13,uniform,float,G0005,
ElectricEquipment,Lobby_ZN_1_FLR_1_PlugMisc_Equip,Watts per Zone Floor Area,4,2.8,5.2,uniform,float,,
ElectricEquipment,Lobby_ZN_1_FLR_2_PlugMisc_Equip,Watts per Zone Floor Area,4,2.8,5.2,uniform,float,,
ElectricEquipment,Main_Corridor_ZN_1_FLR_1_PlugMisc_Equip,Watts per Zone Floor Area,4,2.8,5.2,uniform,float,,
ElectricEquipment,Main_Corridor_ZN_1_FLR_2_PlugMisc_Equip,Watts per Zone Floor Area,4,2.8,5.2,uniform,float,,
ElectricEquipment,Mech_ZN_1_FLR_1_Elevators_Equip,Design Level,32109.89011,22476.3,41741.7,uniform,float,,
ElectricEquipment,Mech_ZN_1_FLR_1_PlugMisc_Equip,Watts per Zone Floor Area,4,2.8,5.2,uniform,float,,
ElectricEquipment,Mech_ZN_1_FLR_2_PlugMisc_Equip,Watts per Zone Floor Area,4,2.8,5.2,uniform,float,,
